{ajj, ded, ebb, cdf, bce, jfc, faa}
{ebb, cac, aej, fdf, bfa, jce, djd}
{ded, abc, cdf, bce, faa, ejb, jfj}
{adf, dca, cac, bbd, jfe, fej, ejb}
{dda, cfe, fcd, ajc, beb, jbf, eaj}
{bfe, abd, cdf, faa, dej, jcc, ejb}
{ejf, cdb, bfe, abd, faa, dej, jcc}
{ejf, dda, bfe, feb, abd, jcc, caj}
{cfe, dca, ebd, baf, jdb, fej, ajc}
{ajj, dca, cac, ffd, ebf, jde, beb}
{dda, jjb, cfe, fcd, baf, ebc, aej}
{abb, bfe, ded, cdf, jca, fjc, eaj}
{dda, bbc, cfe, fcd, aej, ejb, jaf}
{jjb, fcd, eac, cbe, ddf, aej, bfa}
{ejf, cfd, abb, dda, bce, fej, jac}
{cdf, ecb, aad, jee, bfa, dbj, fjc}
{adf, jjb, dca, ffd, eac, bej, cbe}
{dda, ebb, cac, fcd, aej, jfe, bjf}
{dca, ffd, cab, bej, ebf, jde, ajc}
{cba, ffd, eac, dce, aej, jdb, bjf}
{ajj, dda, cfe, ebb, fcd, baf, jec}
{cdb, eaa, ffd, dce, aej, jbc, bjf}
{cdf, ebd, faa, dce, ajc, beb, jfj}
{bfe, feb, adf, ebc, jca, caj, djd}
{ajj, feb, cdc, ebd, daf, bfa, jce}
{ajj, feb, cfe, eaa, bbd, ddf, jcc}
{cdb, eje, fcd, aej, daf, jbc, bfa}
{cdb, jbj, def, eaa, bce, ffd, ajc}
{ajj, cfe, ebd, dac, jca, fdf, beb}
{deb, jjc, adf, fcd, cbe, bfa, eaj}
{ejf, cdb, dca, bbd, aej, jfe, fac}
{cdb, aad, ebf, dej, bfa, jce, fjc}
{abd, cdf, dac, fej, bfa, ejb, jce}
{adf, cfe, bbd, dac, jca, fej, ejb}
{cfd, abb, eaa, dcc, fej, jde, bjf}
{aad, cbe, ddf, fej, jcc, bfa, ejb}
{ejf, abb, cdc, dca, bad, jfe, fej}
{bcb, cfd, eaa, fef, jde, ajc, dbj}
{cdb, bfe, aej, ebf, jca, fac, djd}
{bcb, ded, eaa, jfe, fdf, cbj, ajc}
{dda, jjb, cac, bce, ffd, aej, ebf}
{ajj, dda, bec, ffd, cab, ebf, jce}
{cfe, dbc, eaa, fcd, aej, jdb, bjf}
{ajj, cba, def, bce, ffd, eac, jdb}
{cdb, bfe, fef, dbd, jca, ajc, eaj}
{ajj, cdf, dcc, ebd, faa, jfe, beb}
{bfe, feb, adf, eaa, cbj, jcc, djd}
{adf, cfe, ecb, bej, faa, jbc, djd}
{cfd, dda, bce, fbc, aej, ejb, jaf}
{ajj, ebb, def, cac, fcd, jde, bfa}
{bec, abd, dca, jfe, fdf, ejb, caj}
{ajj, cfd, deb, eaa, bce, fdf, jbc}
{ajj, dbc, eaa, cdf, fcd, jfe, beb}
{ecb, cbe, aej, fdf, bfa, jac, djd}
{abd, cfe, bej, faa, ddf, jcc, ejb}
{ajj, cfd, dbc, eaa, fdf, jce, beb}
{ffd, cbe, ddf, jca, ajc, beb, eaj}
{ecb, dbd, fdf, jee, ajc, bfa, caj}
{ajj, dda, cfe, ebb, bad, fef, jcc}
{ajj, ebb, cdf, fcd, dac, jee, bfa}
{cfd, bbc, faa, ddf, aej, ejb, jce}
{ajj, cdf, ebd, jfc, faa, dce, beb}
{cdf, bce, jfc, faa, dbd, aej, ejb}
{ajj, cfd, dcc, faa, ebf, jde, beb}
{jjb, cba, bce, ffd, eac, ddf, aej}
{abd, cfe, dca, bej, fdf, ejb, jac}
{bcb, ejf, dda, abd, cac, jfe, fej}
{ajj, cfd, dda, feb, bce, ebc, jaf}
{cba, ecb, ffd, dac, aej, jde, bjf}
{ajj, def, fcd, eac, cbe, jdb, bfa}
{ejf, cfd, dda, bce, aej, fac, jbb}
{ajj, deb, bbc, eaa, cdf, ffd, jce}
{dcc, aad, fef, cbj, jde, bfa, ejb}
{jjc, adf, cba, ffd, dce, beb, eaj}
{bfe, cab, ebc, aej, jca, fdf, djd}
{cfd, bec, adf, jbj, faa, dce, ejb}
{feb, adf, eac, cbj, bfa, jce, djd}
{ejf, cdc, aad, dce, fej, jbb, bfa}
{dda, cfe, fcd, baf, aej, jbc, ejb}
{feb, jjc, adf, cfe, dca, bbd, eaj}
{cfd, eje, dca, baf, fbc, aej, jdb}
{adf, cab, ebd, dej, bfa, jce, fjc}
{bfe, abd, jjb, dca, cdf, eac, fej}
{cdb, dca, bad, jfe, ebf, fej, ajc}
{cba, bce, aad, jfc, ddf, fej, ejb}
{ejf, dda, bbc, ffd, cab, aej, jce}
{ajj, bfe, feb, cac, ebd, ddf, jca}
{ajj, deb, cac, ebd, fdf, bfa, jce}
{ajj, cdb, fef, ebd, dac, bfa, jce}
{cfd, eaa, fdf, ajc, dbj, jce, beb}
{abb, bec, eje, ffd, ddf, jca, caj}
{bfe, cab, ebd, ddf, jca, fej, ajc}
{ded, adf, bce, jfc, faa, cbj, ejb}
{ajj, eaa, fcd, jfc, cbe, ddf, beb}
{abd, cac, ddf, fej, bfa, ejb, jce}
{cab, fcd, ebf, dej, jde, ajc, bfa}
{cba, bce, ffd, ddf, aej, ejb, jac}
{bcb, eje, adf, cba, ffd, dej, jac}
{ajj, ded, ecb, cbe, fdf, bfa, jac}
{abd, def, ecb, jde, bfa, caj, fjc}
{cfd, ebb, bej, faa, ddf, ajc, jce}
{ejf, cdb, abd, dej, fac, bfa, jce}
{abd, jjb, cfe, dca, eac, bej, fdf}
{ajj, deb, eaa, cdf, bce, ffd, jbc}
{dca, cac, bbd, aej, jfe, fdf, ejb}
{adf, cfe, bad, fbc, dej, jca, ejb}
{ejf, dda, cac, bce, ffd, aej, jbb}
{bfe, adf, jjb, dca, cac, ebd, fej}
{eje, abd, dcc, fef, jdb, bfa, caj}
{ajj, cdb, bfe, def, eaa, fcd, jbc}
{ejf, cfd, abb, dda, bej, fac, jce}
{eje, feb, adf, dca, bbd, jfc, caj}
{bcb, jjc, adf, cfe, ebd, faa, dej}
{bcb, dda, fef, ebd, jfe, ajc, caj}
{adf, jjb, cac, ebd, dce, fej, bfa}
{eje, abd, cab, dej, fdf, jcc, bfa}
{cfd, abb, dda, eje, baf, fej, jcc}
{cdb, eje, abc, fcd, dej, bfa, jaf}
{cfe, dbc, bad, aej, jca, fdf, ejb}
{bcb, eje, ded, adf, cba, fac, jfj}
{cdb, eje, dca, ffd, baf, aej, jbc}
{ajj, cdb, def, bce, ebd, jfc, faa}
{bcb, cdf, ebd, faa, jfe, dej, ajc}
{ejf, cdb, abd, dce, fej, bfa, jac}
{deb, bfe, jjc, adf, eaa, fcd, cbj}
{cfd, abb, eje, bej, ddf, jca, fac}
{jjb, dbc, eaa, cdf, bce, ffd, aej}
{ajj, dca, cac, ebd, jfe, fdf, beb}
{cfd, bbc, jjb, eaa, dce, aej, fdf}
{ajj, cdb, bfe, def, ebd, faa, jcc}
{cfe, dca, bbd, fef, jdb, ajc, eaj}
{ajj, dda, cfe, fcd, eac, beb, jbf}
{adf, cba, bad, jfc, dce, fej, ejb}
{adf, ebb, cac, fej, bfa, jce, djd}
{cab, ebd, ddf, aej, bfa, jce, fjc}
{cfd, bbc, adf, faa, dej, ejb, jce}
{bfe, cdf, dbd, aej, jca, fac, ejb}
{bcb, cfd, dda, eje, aej, fac, jbf}
{ejf, cfd, bbc, faa, dce, aej, jdb}
{dda, ffd, cab, bej, ebf, ajc, jce}
{bfe, jjc, dca, ebb, cdf, aad, fej}
{ejf, abb, dda, bfe, fcd, jec, caj}
{jjb, cac, ebd, dce, aej, fdf, bfa}
{cdb, eje, abc, dca, bad, fef, jfj}
{bcb, ded, adf, eaa, jfe, cbj, fjc}
{bcb, cdc, faa, aej, jfe, ebf, djd}
{eaa, cdf, ffd, ajc, dbj, jce, beb}
{bec, adf, jjb, cfe, eaa, fcd, dbj}
{bfe, dca, fef, ebd, jdb, ajc, caj}
{ajj, bfe, feb, cdc, dca, ebd, jaf}
{ejf, cdb, bfe, dbc, aad, jca, fej}
{bcb, ded, adf, eaa, cbe, fjc, jfj}
{bcb, ejf, abd, cdc, faa, jfe, dej}
{bfe, cab, ebd, dej, jca, fdf, ajc}
{ajj, cfe, dca, bad, fef, ebc, jdb}
{eje, dca, cdf, aad, fbc, beb, jfj}
{bcb, dda, ffd, ebf, jee, ajc, caj}
{adf, cba, bad, ecb, jfe, dej, fjc}
{adf, jjb, cba, bce, ffd, eac, dej}
{ejf, abd, dcc, cab, fej, jde, bfa}
{eje, abd, dca, cdf, fac, beb, jfj}
{ajj, ded, bbc, cdf, ecb, faa, jfe}
{abd, dcc, fef, jde, bfa, ejb, caj}
{adf, dca, bad, jfc, cbe, fej, ejb}
{eje, cdf, dcc, aad, fej, jbb, bfa}
{bec, abd, cdf, faa, dce, ejb, jfj}
{bfe, abd, feb, jjc, dca, cdf, eaj}
{cdb, def, bce, ebd, faa, ajc, jfj}
{cdb, abd, eaa, dcc, jfe, fej, bjf}
{feb, abc, cdf, bfa, jce, djd, eaj}
{cfe, dca, bbd, aej, fdf, ejb, jac}
{ajj, cdf, ecb, dbd, fac, jee, bfa}
{bfe, abd, cac, dej, jca, fdf, ejb}
{abb, eje, cdc, ffd, baf, dej, jca}
{bcb, ejf, cdc, faa, dbd, aej, jfe}
{ejf, cdb, bfe, faa, dbd, aej, jcc}
{cfd, feb, jbj, eaa, bce, ddf, ajc}
{dda, cfe, ebb, aad, fej, jcc, bjf}
{ebb, fcd, ddf, jee, ajc, bfa, caj}
{adf, cfe, bej, dbd, jca, fac, ejb}
{ejf, abd, cdc, faa, dce, beb, jfj}
{abb, ded, eaa, cdf, bce, fjc, jfj}
{ajj, cdb, bfe, fef, ebd, dac, jca}
{ejf, cdb, bfe, abd, dac, jca, fej}
{ajj, cdb, bfe, def, ebd, jca, fac}
{bfe, abd, jjb, cdc, dca, fef, eaj}
{cdb, dca, aad, bej, jfe, ebf, fjc}
{adf, cfe, fbc, jca, beb, eaj, djd}
{ejf, dda, feb, abd, cac, bce, jfj}
{bfe, cdc, jbj, dca, aad, fef, ejb}
{ajj, cab, ebd, dce, fdf, jec, bfa}
{cdb, abd, jjc, fef, dce, bfa, eaj}
{deb, bfe, adf, ebd, jca, caj, fjc}
{adf, jjb, eaa, dcc, ffd, bej, cbe}
{ejf, abb, dca, cac, ffd, bej, jde}
{ebb, cdf, aej, fac, bfa, jce, djd}
{abb, eje, cdc, fcd, dej, bfa, jaf}
{bcb, dda, jjc, cfe, aad, ebf, fej}
{dca, ebb, bad, cdf, jfe, fej, ajc}
{ajj, cdc, def, eaa, bce, ffd, jbb}
{jbj, eaa, cdf, ffd, dce, ajc, beb}
{bcb, dda, eje, abd, cac, fef, jfj}
{jjc, ebb, cdf, aad, dce, fej, bfa}
{abd, jjc, cfe, ecb, bej, faa, ddf}
{adf, ecb, dbd, jee, bfa, caj, fjc}
{eje, adf, cab, dbd, fej, jcc, bfa}
{bec, dca, aad, cbe, fdf, ejb, jfj}
{ajj, cfd, dbc, eaa, bce, fef, jdb}
{cfd, jjb, abc, eaa, bce, ddf, fej}
{ajj, cfd, feb, eaa, bce, ddf, jbc}
{bcb, ejf, dda, aad, jfc, cbe, fej}
{bfe, ebb, cdf, aej, jca, fac, djd}
{bcb, abd, jjc, cfe, eaa, dej, fdf}
{ajj, cdb, ded, bce, jfc, faa, ebf}
{ajj, bcb, ded, cfe, eaa, fdf, jbc}
{bcb, abd, jjc, cfe, eaa, ddf, fej}
{dda, cfe, bad, ecb, aej, fjc, jbf}
{ajj, bcb, cba, ffd, eac, ddf, jee}
{eje, abd, cdf, dcc, faa, beb, jfj}
{ejf, abc, dca, ffd, cab, bej, jde}
{ejf, dda, feb, abd, bce, jfc, caj}
{ajj, bfe, feb, dca, cdf, ebd, jac}
{bcb, ded, cba, jfe, fdf, ajc, eaj}
{bcb, dda, cfe, ebd, aej, fjc, jaf}
{eaa, cdf, ffd, bej, dce, jbb, ajc}
{ebb, cdf, aad, dej, bfa, jce, fjc}
{cfd, dca, ebb, baf, aej, jde, fjc}
{dca, ebb, bad, cdf, aej, jfe, fjc}
{feb, abd, cdc, eaa, dce, jfj, bjf}
{ejf, bfe, feb, cdc, aad, jca, dbj}
{ejf, cfe, dca, bad, fbc, aej, jdb}
{eje, feb, aad, ddf, cbj, jcc, bfa}
{bfe, adf, cba, fcd, dej, ejb, jac}
{abb, cfe, eac, bej, jca, fdf, djd}
{cdb, abc, fef, bfa, jce, djd, eaj}
{cfd, bej, faa, dce, ebf, jdb, ajc}
{dda, cfe, ebb, fcd, aej, jac, bjf}
{bcb, eje, cba, aad, jfc, ddf, fej}
{eje, abd, dca, jfc, fdf, caj, beb}
{ejf, cfd, abc, bce, faa, dej, jdb}
{adf, cfe, dbc, bad, jca, fej, ejb}
{cdb, jjc, aad, dce, ebf, fej, bfa}
{eje, feb, adf, dca, cac, bbd, jfj}
{cdb, eaa, bbd, fef, dce, ajc, jfj}
{ajj, bcb, cdc, def, ebd, faa, jfe}
{ajj, bcb, dda, cac, ffd, ebf, jee}
{abc, cfe, bad, ddf, jca, fej, ejb}
{adf, cba, bce, ffd, dej, ejb, jac}
{bcb, abc, eaa, cdf, jfe, fej, djd}
{cfd, deb, adf, jbj, eaa, bce, fjc}
{bec, adf, jjb, cba, ffd, dce, eaj}
{ajj, cdc, eaa, ffd, dce, beb, jbf}
{cdb, eje, dbc, fcd, aej, bfa, jaf}
{bcb, eje, cdf, jfc, faa, dbd, aej}
{bfe, jjc, adf, dca, cab, ebd, fej}
{ajj, bfe, ded, cab, ebc, jca, fdf}
{deb, abd, eaa, cdf, bce, fjc, jfj}
{cdb, abc, eaa, bce, fef, jfj, djd}
{ajj, cdb, bfe, fef, eac, dbd, jca}
{dda, bad, ecb, fef, cbe, ajc, jfj}
{bbc, jjb, cfe, eaa, fcd, ddf, aej}
{bcb, eaa, cdf, fbc, aej, jfe, djd}
{eje, abc, ffd, cab, bej, ddf, jca}
{deb, ebd, fdf, ajc, bfa, jce, caj}
{abd, cdf, bce, jfc, faa, dej, ejb}
{bbc, cdf, ecb, faa, aej, jfe, djd}
{cdb, ebd, dce, fej, ajc, bfa, jaf}
{abb, eje, cdf, fcd, dej, bfa, jac}
{ejf, abb, dda, cac, fcd, bej, jfe}
{ajj, cdb, bfe, dca, fef, ebd, jac}
{cdb, bfe, dca, ebd, fej, ajc, jaf}
{ajj, cdb, dca, bbd, fef, eac, jfe}
{cdb, fef, dbd, ajc, bfa, jce, eaj}
{ajj, feb, cdf, ebd, dac, bfa, jce}
{adf, cba, bad, dcc, jfe, fej, ejb}
{adf, dbc, fcd, jee, bfa, ejb, caj}
{bfe, ebb, cdf, faa, aej, jcc, djd}
{eje, adf, cba, fcd, dac, beb, jfj}
{ajj, ebb, cac, fcd, ddf, jee, bfa}
{ajj, feb, cac, ebd, ddf, bfa, jce}
{ajj, bcb, cfd, dda, ebf, fac, jee}
{cfd, abc, bej, faa, ddf, ejb, jce}
{eje, cab, dbd, aej, fdf, jcc, bfa}
{ajj, dda, cac, ecb, bbd, fef, jfe}
{bcb, ejf, cfd, dbc, faa, aej, jde}
{adf, cba, ecb, bej, jfe, fac, djd}
{eje, adf, dca, ffd, jbc, caj, beb}
{abb, cdc, dca, ffd, jee, bjf, eaj}
{ajj, deb, bfe, cdf, ebd, jca, fac}
{bcb, abd, eaa, cdf, jfe, dej, fjc}
{ajj, deb, cfe, bad, ebc, jca, fdf}
{cfd, dda, bce, fef, jbb, ajc, eaj}
{ajj, cfd, dda, ecb, baf, fbc, jee}
{cfd, adf, jjb, bej, faa, ebc, dce}
{bcb, ajj, cfe, ebd, faa, ddf, jec}
{abd, cdc, daf, fej, bfa, ejb, jce}
{dca, ffd, cab, ebc, aej, jde, bjf}
{ajj, cfe, dca, ebd, fdf, jac, beb}
{bcb, eaa, jfc, cbe, aej, fdf, djd}
{bfe, def, eaa, fcd, jdb, cbj, ajc}
{abc, cfe, eaa, fcd, dej, jdb, bjf}
{abb, bfe, jjc, eaa, cdf, fcd, dej}
{abd, cdc, def, bce, faa, ejb, jfj}
{cfd, dda, ebb, aej, fac, jce, bjf}
{dda, abd, cac, bce, fef, ejb, jfj}
{ajj, ded, ebb, cac, fdf, bfa, jce}
{bfe, jjc, cba, ecb, aad, ddf, fej}
{eje, adf, dca, ffd, cbj, jac, beb}
{eje, dca, aad, jfc, fdf, cbj, beb}
{ajj, cfd, dda, ebf, fac, jce, beb}
{ejf, cdb, aad, dce, jbc, fej, bfa}
{eje, bbc, ffd, cab, ddf, aej, jca}
{ajj, dda, cfe, fcd, ebc, beb, jaf}
{bcb, ejf, cba, ffd, dac, aej, jde}
{ejf, cfd, abb, dca, bej, fac, jde}
{abc, cfe, bad, dej, jca, fdf, ejb}
{eje, cba, dcc, aad, fdf, beb, jfj}
{eje, bbc, adf, ffd, cab, dej, jca}
{cdb, eje, bbc, ffd, aej, daf, jca}
{ajj, bcb, cfe, eaa, dbd, fdf, jec}
{ajj, bfe, dca, cab, ebd, fdf, jec}
{ejf, dda, bfe, cab, fcd, aej, jbc}
{ajj, bec, eaa, cdf, ffd, dce, jbb}
{feb, eaa, cdf, bbd, dce, ajc, jfj}
{ecb, aad, ddf, cbj, jee, bfa, fjc}
{ajj, cfd, dca, ebf, fac, jde, beb}
{ajj, cba, fcd, eac, ddf, jfe, beb}
{feb, adf, cba, bce, jfc, eaj, djd}
{ajj, cab, fcd, ddf, ebc, jee, bfa}
{ajj, feb, cfe, bad, ddf, ebc, jca}
{bbc, dca, cdf, aad, jfe, fej, ejb}
{ejf, feb, abd, dcc, jde, bfa, caj}
{bfe, jjb, dca, cdf, ebd, aej, fac}
{ajj, bcb, eaa, ffd, cbe, ddf, jec}
{dda, cfe, ebb, fcd, bej, ajc, jaf}
{dbc, cdf, aad, fej, bfa, ejb, jce}
{eje, feb, abd, ddf, jcc, bfa, caj}
{cba, ecb, ffd, bej, daf, jde, ajc}
{bcb, eje, ded, abc, cdf, faa, jfj}
{bcb, dda, eje, aad, fef, jfc, cbj}
{dda, ffd, ebf, ajc, jce, caj, beb}
{abd, dca, cdf, bej, jfe, fac, ejb}
{cfd, dda, abc, baf, fej, ejb, jce}
{cfd, abb, dca, eac, fej, jde, bjf}
{ejf, bfe, cdc, dca, aad, fej, jbb}
{abb, eje, fcd, ddf, jec, bfa, caj}
{cfd, abc, dca, baf, fej, jde, ejb}
{eje, feb, abd, cdc, dca, baf, jfj}
{abb, eje, cdc, dca, ffd, bej, jaf}
{ejf, abd, cac, dce, jdb, fej, bfa}
{ajj, feb, cfe, bbd, eac, ddf, jca}
{dcc, aad, fdf, cbj, jee, bfa, ejb}
{ejf, abb, dda, bce, ffd, jec, caj}
{eje, abd, dca, cab, jfc, bej, fdf}
{ejf, cdb, dca, bad, fbc, aej, jfe}
{ajj, dda, cfe, ecb, bbd, fef, jac}
{ajj, bfe, ded, cdc, ecb, faa, jbf}
{bcb, jjc, eaa, ffd, cbe, ddf, aej}
{jjc, cfe, dca, ebb, aad, bej, fdf}
{jjb, cdc, aad, dce, ebf, fej, bfa}
{adf, cfe, dbd, jca, beb, fjc, eaj}
{ajj, cfd, eaa, dce, fdf, jbc, beb}
{ajj, dda, cfe, bad, ecb, fef, jbc}
{ejf, cdb, abc, dca, bad, jfe, fej}
{dda, jbj, cfe, bad, ecb, fef, ajc}
{abb, eaa, cdf, bce, jfc, fej, djd}
{cfd, eje, adf, dcc, bej, faa, jbb}
{eaa, dcc, ffd, cbe, aej, jdb, bjf}
{ajj, feb, cdf, eac, dbd, bfa, jce}
{dda, jjc, bce, ffd, cab, aej, ebf}
{jjc, adf, cfe, eaa, fcd, dbj, beb}
{ejf, cdb, ded, abc, bce, faa, jfj}
{ajj, feb, cdf, ebd, dce, bfa, jac}
{jjb, cdf, aad, ebc, dce, fej, bfa}
{dda, abd, cfe, baf, fej, jcc, ejb}
{ajj, feb, dca, cdf, bbd, eac, jfe}
{cdb, eje, dcc, aad, fej, bfa, jbf}
{ejf, cfe, dca, bbd, aej, fac, jdb}
{cfd, dda, feb, abc, jce, bjf, eaj}
{cfd, adf, jjb, dbc, eaa, bce, fej}
{bfe, jjb, cdf, dcc, ebd, faa, aej}
{ajj, deb, bfe, cac, ebd, jca, fdf}
{eaa, cdf, fcd, jfe, ajc, dbj, beb}
{bfe, jjb, dca, cdf, aad, ebc, fej}
{cac, dbd, aej, fdf, bfa, ejb, jce}
{cab, ebd, dej, fdf, ajc, bfa, jce}
{ajj, cfe, eac, dbd, jca, fdf, beb}
{bfe, feb, ebd, ddf, jca, ajc, caj}
{ajj, cfe, eaa, dcc, bbd, fef, jdb}
{cfd, dda, ebb, baf, fej, ajc, jce}
{cfd, adf, eaa, bej, dce, jbb, fjc}
{cfd, dca, baf, fbc, aej, jde, ejb}
{ajj, bec, cba, ecb, ffd, daf, jde}
{adf, dca, ebd, jfe, caj, beb, fjc}
{jjb, abc, cfe, eaa, fcd, bej, ddf}
{bcb, cba, def, ffd, jde, ajc, eaj}
{ejf, cfe, dca, aad, bej, fbc, jdb}
{cdb, bfe, eaa, fcd, dej, ajc, jbf}
{ded, abc, fdf, bfa, ejb, jce, caj}
{bcb, cfd, eje, faa, ddf, aej, jbc}
{dda, abc, cfe, fcd, bej, ejb, jaf}
{ajj, cfd, dda, bce, fef, eac, jbb}
{cfd, feb, abc, dca, jde, bjf, eaj}
{dda, ebb, cac, ffd, aej, jce, bjf}
{ejf, cdb, bbc, dca, aad, jfe, fej}
{bfe, feb, abc, cdf, jca, eaj, djd}
{cfd, dca, ebb, baf, fej, jde, ajc}
{abc, ecb, fdf, jee, bfa, caj, djd}
{bcb, cfd, eje, adf, faa, dej, jbc}
{cdb, eje, dbc, ffd, baf, aej, jca}
{ajj, dda, bce, cab, fef, ebd, jfc}
{cdb, bfe, abc, fef, jca, eaj, djd}
{cdb, dca, aad, ebc, jfe, fej, bjf}
{cdb, eje, abc, ffd, baf, dej, jca}
{bbc, jjb, eaa, cdf, ffd, dce, aej}
{adf, cac, fcd, jee, bfa, ejb, dbj}
{abc, dca, bad, cdf, jfe, fej, ejb}
{ajj, cdb, eaa, bbd, fef, jfc, dce}
{abd, cfe, bej, ddf, jca, fac, ejb}
{cfe, dca, bad, aej, fdf, jbc, ejb}
{ajj, bec, dca, cab, ebd, jfe, fdf}
{dda, ecb, ffd, baf, cbj, jee, ajc}
{dca, bad, cdf, fbc, aej, jfe, ejb}
{abd, cdc, dce, fej, bfa, ejb, jaf}
{cdc, eaa, ffd, dce, aej, jbb, bjf}
{abb, eje, dca, bad, cdf, jfc, fej}
{dda, fcd, baf, jfc, cbe, aej, ejb}
{bfe, adf, cac, dbd, jca, fej, ejb}
{bfe, abd, cdf, dac, jca, fej, ejb}
{jjc, adf, cfe, ecb, bbd, faa, dej}
{cba, dcc, ffd, baf, aej, jde, ejb}
{ajj, bec, cfe, eaa, fcd, ddf, jbb}
{cdb, bfe, ebd, daf, jca, fej, ajc}
{cba, ecb, ffd, baf, dej, jde, ajc}
{deb, eje, abd, fdf, jcc, bfa, caj}
{eje, adf, ffd, dac, jca, cbj, beb}
{cba, bad, ecb, jfe, dej, fdf, ajc}
{cfd, adf, jjb, eaa, bce, fbc, dej}
{bfe, adf, cba, ecb, fej, jac, djd}
{feb, ebd, ddf, ajc, bfa, jce, caj}
{dca, ebb, cdf, aad, bej, jfe, fjc}
{dda, ecb, ffd, bej, cbe, ajc, jaf}
{cfd, jjb, abc, eaa, bce, dej, fdf}
{cdb, eaa, bce, fef, dbd, ajc, jfj}
{abb, bfe, cdf, eac, jca, fej, djd}
{abb, jjc, eaa, cdf, bce, ffd, dej}
{ajj, def, cab, fcd, ebc, jde, bfa}
{ejf, dda, bfe, feb, aad, cbj, jcc}
{ajj, cac, ecb, fef, dbd, jde, bfa}
{jjc, adf, dca, ffd, cbe, beb, eaj}
{bfe, adf, ecb, faa, jec, cbj, djd}
{bec, abd, jjb, cfe, dca, fdf, eaj}
{cfd, abb, eje, dca, bej, fdf, jac}
{eje, feb, adf, cba, bad, dcc, jfj}
{ejf, cfe, dcc, bbd, faa, aej, jdb}
{ajj, cfe, ecb, bbd, faa, ddf, jec}
{bfe, adf, jjb, cba, fcd, eac, dej}
{cdb, bfe, abd, def, jca, fjc, eaj}
{ajj, cfd, deb, bbc, eaa, fdf, jce}
{cdb, dbc, eaa, ffd, aej, jce, bjf}
{dda, cab, fcd, ebc, aej, jfe, bjf}
{ajj, cdc, def, ecb, bbd, faa, jfe}
{ejf, cdb, bfe, dca, aad, jbc, fej}
{eje, adf, dbc, ffd, cab, bej, jca}
{cfd, jbj, eaa, dce, fdf, ajc, beb}
{cdb, ebd, daf, fej, ajc, bfa, jce}
{ajj, bfe, ded, ebb, cac, jca, fdf}
{deb, eje, aad, fdf, cbj, jcc, bfa}
{cba, bad, ecb, ddf, aej, jfe, fjc}
{ajj, cfe, dca, ebb, bad, fdf, jec}
{ajj, dca, cdf, ebd, jfe, fac, beb}
{ajj, cdb, fcd, dac, ebf, jee, bfa}
{cfe, ebb, bad, dej, jca, fdf, ajc}
{cfd, eaa, bce, fef, jdb, ajc, dbj}
{jjb, cfe, dca, bad, ebc, aej, fdf}
{ajj, bfe, feb, cdf, ebd, dac, jca}
{feb, abc, eaa, cdf, bce, jfj, djd}
{bec, adf, jjb, eaa, ffd, dce, cbj}
{dca, ebb, cac, ffd, aej, jde, bjf}
{adf, jjb, fcd, eac, cbe, dej, bfa}
{cdb, eje, aad, fef, jcc, bfa, dbj}
{dda, cfe, fcd, eac, aej, jbb, bjf}
{ejf, abc, dca, ffd, jde, caj, beb}
{cdf, dbd, aej, fac, bfa, ejb, jce}
{feb, cdf, dbd, ajc, bfa, jce, eaj}
{adf, jjb, cfe, eaa, dcc, bbd, fej}
{abb, eje, dca, cdf, ffd, bej, jac}
{dda, cfe, bad, ecb, fej, ajc, jbf}
{bec, adf, ecb, faa, cbe, jfj, djd}
{cdb, eje, abc, dca, ffd, bej, jaf}
{cfd, abc, ecb, faa, dej, jde, bjf}
{ajj, deb, bbc, eaa, cdf, fcd, jfe}
{ejf, dda, abc, cab, fcd, bej, jfe}
{bcb, dda, eje, abd, fef, jfc, caj}
{bcb, cfd, dda, eje, fbc, aej, jaf}
{bfe, abd, jjc, cdf, ecb, faa, dej}
{cfd, abb, jjc, eaa, bce, ddf, fej}
{abd, cdf, dcc, bej, faa, jfe, ejb}
{cfd, bce, faa, ebf, dej, jdb, ajc}
{dda, ecb, aad, jfc, cbe, fej, bjf}
{dda, abd, bce, fef, jfc, ejb, caj}
{bcb, eaa, cdf, ffd, jee, ajc, dbj}
{ajj, cdb, bfe, eaa, fef, dbd, jcc}
{bcb, def, eaa, ffd, cbj, jde, ajc}
{bcb, cfd, eje, adf, faa, jec, dbj}
{ejf, cdb, bec, abd, faa, dce, jfj}
{adf, fcd, cbe, dej, bfa, ejb, jac}
{abd, feb, jjc, cdf, dce, bfa, eaj}
{cdb, eje, abc, ffd, bej, daf, jca}
{deb, cfe, bbd, jca, fdf, ajc, eaj}
{dda, bce, cab, fef, ebd, ajc, jfj}
{cdb, eje, abd, dcc, fej, bfa, jaf}
{dda, ecb, bbd, fef, jfe, ajc, caj}
{cfd, dda, abc, bce, fej, ejb, jaf}
{feb, bbc, adf, cfe, jca, eaj, djd}
{eje, feb, adf, dbd, jcc, bfa, caj}
{cdf, aad, fbc, dej, bfa, ejb, jce}
{dda, cfe, ecb, aad, jbc, fej, bjf}
{abb, bec, cfe, jca, fdf, djd, eaj}
{bfe, feb, cdf, dbd, jca, ajc, eaj}
{cdb, bce, jfc, faa, aej, ebf, djd}
{deb, abd, cdf, bfa, jce, fjc, eaj}
{ejf, dda, abc, ffd, jce, caj, beb}
